backend,consec_topk_jaccard_mean,consec_topk_jaccard_std,conversation_id,conversation_label,highd_R,highd_step_angle_max_deg,highd_step_angle_mean_deg,highd_step_angle_min_deg,highd_step_angle_std_deg,mode,n_turns,to_first_topk_jaccard_mean,to_first_topk_jaccard_std,top1_change_rate,top1_entropy_bits,top1_score_mean,top1_score_std,top1_unique_symbols,topk_entropy_bits,topk_unique_symbols
voyage-large-2-instruct,0.24831297734523539,0.15385428765602902,synthetic/B3_rapid_oscillation/baseline03,Baseline 3: Rapid Oscillation - Creative Project Crisis,0.6341121842849986,80.90016518229778,65.31818825461934,50.506458007660086,6.071818399416408,centered,32,0.09418498168498173,0.17486434391104896,0.8709677419354839,3.0730191162485228,0.30748072925615744,0.08896168118736546,13,4.984199102272284,57
voyage-large-2-instruct,0.21829997959030212,0.14052285226423036,synthetic/B3_rapid_oscillation/baseline03,Baseline 3: Rapid Oscillation - Creative Project Crisis,0.8602113252767196,49.42654434198451,41.81152150460759,34.280008045993405,3.5625679372968917,raw,32,0.17092490842490846,0.1740887251437108,0.8709677419354839,3.5542292966505333,0.7559295168859944,0.03661201237539945,15,5.085496663344855,57
bge-m3,0.23761692852601946,0.158396762282121,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.7332554986313263,64.04140549997092,57.45478753413017,50.35550702198005,3.8966025812729335,centered,34,0.18868778280542994,0.16729091042322236,0.9090909090909091,3.998652546849314,0.2615323041671133,0.056021836089883405,20,5.071726319627013,59
bge-m3,0.22562689835417116,0.10969408008796522,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.7383197720857508,66.12900918464615,57.00056402730656,49.54678216810131,4.180455780162297,raw,34,0.21498501498501502,0.16818666784202066,0.8484848484848485,3.4914433557436877,0.5091545755157239,0.04173361841849257,15,5.102602985072919,63
cohere-v3,0.16474434656252837,0.12365032246012386,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6192970403577736,73.16503896960933,66.79661926657809,58.65297676520043,4.599310507164865,centered,34,0.14387964976200274,0.17529322544884676,1.0,4.351593723315575,0.2874868188552058,0.07903408026550236,23,5.5342958818922385,75
cohere-v3,0.1402133220315039,0.12418496536919935,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6392238005612619,75.85869539898727,65.36839336626373,56.74202706740228,5.499170832625923,raw,34,0.11581555699202765,0.17333639473693654,0.9393939393939394,4.491443355729261,0.4718551042501627,0.06779755012846199,25,5.858171837475457,88
e5-finetuned-v6,0.1245643245643246,0.09901304288186238,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6443566222820322,73.81490886389439,64.58150855335819,47.03482095859004,5.643729406736308,centered,34,0.06778711484593838,0.17182517383732362,0.9090909090909091,4.491443355729262,0.23282453570836806,0.07799379058931084,25,6.1462066394789066,101
e5-finetuned-v6,0.11419691419691422,0.10855905682178642,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.8584251236139505,48.81993405284657,41.938551913871116,30.717062528520998,3.7259652332873165,raw,34,0.06000861883214824,0.1737005328072936,0.9393939393939394,4.373796296908617,0.7592609147838933,0.02465198564300053,23,6.196178712110592,96
google,0.15260093441911626,0.11131656056785454,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6089573895283202,79.54107837136564,66.4320064048977,52.51137822878396,6.090690528410332,centered,34,0.2028755558167324,0.17171744226363778,0.9090909090909091,3.994484621847069,0.2498727575557437,0.0750494627910167,20,5.447391025562881,71
google,0.11021100112009204,0.09939379616417858,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.7940185498289385,60.15273113739079,49.65689285618362,39.85293545938471,4.619601199252223,raw,34,0.12518853695324286,0.18171637810229388,0.9090909090909091,3.8299661499828277,0.6520477907023412,0.03777497112293863,19,5.837855835596879,79
jina-v3,0.18859726132453403,0.1386290442621753,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6442406958484458,83.09197791933349,63.29613564114896,48.645478676246555,9.856364849415275,centered,34,0.08151260504201685,0.16839044550346308,0.9696969696969697,4.373796296908617,0.2966197760117102,0.08053224772204477,23,5.540406953931423,75
jina-v3,0.11295371295371297,0.09992776284774713,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.567818488412344,86.32099222713285,70.41341955640188,55.37215731120549,8.4822265468077,raw,34,0.045658263305322126,0.1730050871589071,0.9393939393939394,4.334238121380782,0.4063041294742962,0.1639113447152151,23,6.126732988372592,95
mistral-embed,0.21934227388772848,0.1344789985649793,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.686873285569427,70.54142317338766,60.64692909090149,46.490025561054914,5.720765624922833,centered,34,0.17748134218722458,0.17429699690136025,0.9090909090909091,3.9146892241368345,0.23125169637169135,0.0618367600852897,19,5.143200650873213,61
mistral-embed,0.25258781622417986,0.14850556521974986,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.8706969297054297,47.05287355022717,39.803431908056396,29.534452598036566,4.419731525119354,raw,34,0.07205343675931913,0.17230832681496172,0.8787878787878788,3.64154344538081,0.7300561230597081,0.029909968451345168,17,5.058605550574751,62
nomic,0.1155612064702974,0.11809885344802105,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6879766401351238,74.85081040223396,60.431094208244495,49.4097421875091,5.914581697742708,centered,34,0.09151045033397977,0.1733287006960606,0.9696969696969697,4.016687195440113,0.27403855248649667,0.07982617348799546,20,5.740918251809169,79
nomic,0.06189366189366189,0.0661225737309895,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.8210222653487455,55.84838159267062,46.90971976949794,37.44788482896941,4.564572700465637,raw,34,0.1283872989755343,0.19281421749880687,0.9696969696969697,4.065260267629886,0.6833549960507511,0.055869118398453245,19,6.170489281424392,96
openai-3-large,0.16108134289952472,0.1298321781024469,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6280544978526812,73.3859312077672,64.61526821651788,51.733469841366656,5.252626021051665,centered,34,0.12251669898728726,0.18016960288305564,0.9090909090909091,4.31497276749541,0.258097734241525,0.08622570293677376,24,5.860090440249707,82
openai-3-large,0.1810983629165448,0.1615786406936389,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.574263096022959,79.08702868034644,68.44239987944661,53.658795477125835,6.0891428883899374,raw,34,0.12988580047403575,0.18978627322067418,0.9090909090909091,4.292770193905253,0.35450661423161756,0.0682549763366602,22,5.792219376206049,81
openai-3-small,0.15451013632831814,0.13426093727065194,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.617273797356869,74.37339427073819,65.77353645102112,52.760569642464,5.394598254298089,centered,34,0.1155785391079509,0.17927770277760738,0.8787878787878788,4.1973257086762095,0.27988499461044947,0.07991114332981576,21,5.705556165271064,78
openai-3-small,0.11763791763791766,0.10018482937550992,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.5972205472971843,77.16888391049115,67.26474434136264,53.613056433665776,5.968946066788347,raw,34,0.16227106227106236,0.17832673906725238,0.9393939393939394,4.454822399911984,0.39691063384173586,0.06257411161862537,24,5.830169148387827,83
openai-ada-002,0.16647796647796653,0.10150040883977111,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.639331011019686,72.0056199018131,64.22240052729546,51.006063838651976,4.99810840224929,centered,34,0.14725274725274726,0.1775899236689132,0.8484848484848485,4.124083797040208,0.24767558229745662,0.07356479784243818,20,5.544633256436864,71
openai-ada-002,0.1716586443859172,0.12183487544391156,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.8916212209337562,40.969005670987855,36.488377568287504,29.13573792673792,2.895821790410148,raw,34,0.11924154277095458,0.17680030762452065,0.9393939393939394,4.39599887050166,0.8039475879241349,0.019944670931842365,23,5.736326487425733,80
qwen,0.12882672882672883,0.1295336867758547,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.606848994938269,79.1103402770142,66.23712664778607,47.644309152866434,7.701171655992814,centered,34,0.08976513682396038,0.17441523350496718,0.9393939393939394,4.440404017684862,0.2773717775209179,0.07378201516359968,25,6.070439867725643,94
qwen,0.14838293020111198,0.14499062553784425,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6935239665945091,71.09101959416795,59.617668621719325,43.30643515867393,6.827358494207813,raw,34,0.0814264167205344,0.18305932987800794,0.9090909090909091,4.499227547096627,0.5597740537664208,0.06429637670327795,25,5.905059789166778,85
s128,0.14585414585414588,0.1652917327311593,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6521828047002569,76.6493120641272,64.21825658578665,52.85227401717406,6.348603705146201,centered,34,0.09353587588881708,0.17961817710843578,0.8787878787878788,4.175123135084608,0.2942490764575166,0.09745247872962745,20,6.0623317563980175,89
s128,0.138348520166702,0.15317484271446088,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.7567362279070883,67.46414129057919,54.569462389446215,42.933727210087305,6.27861865116507,raw,34,0.07422969187675073,0.17228867782567117,0.9393939393939394,4.4182014440932615,0.6337744898540283,0.05221778221014697,24,6.043679926206493,85
voyage-large-2-instruct,0.22073078436714796,0.15855051793466166,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.6236766931917491,77.02796240477421,64.69642840961211,52.49081493341206,6.686357060350776,centered,34,0.19406084111966465,0.18769165316038175,0.8484848484848485,3.781393077795941,0.285376341916274,0.07789213344073224,18,5.13562540163236,55
voyage-large-2-instruct,0.1987648714921442,0.12498642624585242,synthetic/B4_stuck_states/baseline04,Baseline 4: Stuck States - Career Transition Paralysis,0.8551798047562637,52.583773392174244,41.695924002585706,34.32288709504545,4.1585584326745515,raw,34,0.15256312315135848,0.17987519928486995,0.8484848484848485,3.384046754145035,0.7504711901397458,0.0405439870031073,14,5.226018689715878,60
bge-m3,0.24128633271490416,0.09790784411650541,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.740383816107897,64.76243345508897,56.44210336792261,48.05797900711182,3.9138696905949146,centered,36,0.143956043956044,0.16099428841388277,0.8857142857142857,3.6450957517072013,0.2547808411904294,0.053251424152474455,17,5.0915100445632815,67
bge-m3,0.23493268636125778,0.09398698685795918,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.7486476474789034,62.53044251186054,55.62487021242752,48.725964125793084,3.780993494422579,raw,36,0.16768416768416772,0.1643829161061515,0.9142857142857143,3.2799500009413443,0.5105681343069733,0.04006925531969196,14,5.202341120593799,70
cohere-v3,0.14948099519528094,0.11788896841830075,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6441496681219498,74.35419292281681,64.23117483710737,53.503578430094365,4.865616202540958,centered,36,0.12207977207977214,0.16194535556683365,0.9142857142857143,4.047525780396275,0.26675551875726944,0.07501633479294363,21,5.779546064472532,82
cohere-v3,0.10051282051282055,0.08964460327249713,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6502555934896238,74.24825509587357,63.8492039343004,53.52849617558202,4.809430170581625,raw,36,0.07301587301587306,0.16468992962136844,0.9428571428571428,4.08211223866807,0.45426820397503825,0.04789330871259285,22,5.99752442663262,91
e5-finetuned-v6,0.11384615384615389,0.12418039410671391,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6711816923985785,72.37382491461015,63.02112664376317,53.70916640441254,3.8238350892277833,centered,36,0.0831908831908832,0.17202786688652613,0.8857142857142857,4.069657210455438,0.24740179126845055,0.07516866355657334,21,5.861266775752373,85
e5-finetuned-v6,0.1477760334903192,0.11363643146234158,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.8647195465603298,49.320606428256816,41.45853625445742,36.9062557440948,2.747461823497248,raw,36,0.11267806267806273,0.17429456918521963,0.9428571428571428,4.115086988883208,0.7601210113462201,0.02473483386864348,21,5.750702290803972,84
google,0.17246182389039535,0.11815889744861464,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6486874658570844,71.11822995844311,62.586164333742246,50.34353263702009,4.424638551977125,centered,36,0.10600325600325608,0.17328958227166888,0.8857142857142857,4.09411789160089,0.2323650966852104,0.08083883239155522,21,5.582199502706424,69
google,0.14470862470862475,0.10513830410412689,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.8018711171802536,53.64593686918023,48.15535318774875,39.32278485013564,3.2228677639740773,raw,36,0.09318274318274322,0.16453909751023618,0.8571428571428571,3.9092561684911757,0.6312516522897414,0.042182183045254784,19,5.764685507967198,84
jina-v3,0.10888540031397173,0.0872520807044381,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6819318493414406,75.00569700695668,61.22151731012352,52.19494925654765,6.283177227904213,centered,36,0.11043956043956045,0.17357919417640397,0.9714285714285714,4.218128820673288,0.26949747267705404,0.0825312203881362,23,5.790610885998915,85
jina-v3,0.09304029304029306,0.09694816633391289,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.5719790051896944,82.09967659944053,70.55143421500888,60.48328144284588,5.303348245969712,raw,36,0.04497354497354497,0.16820261912716095,0.8857142857142857,4.115086988883209,0.3593747209996345,0.17376943309909226,21,6.19879201722986,101
mistral-embed,0.2049797821226393,0.11786672746539276,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6931522486328706,69.4656583285059,61.54416186056819,53.838203008290726,3.8468227947811577,centered,36,0.1975986975986976,0.16953957622457927,0.9714285714285714,4.162573265119174,0.2176690403675842,0.05643438377405933,22,5.449526500261507,74
mistral-embed,0.20509585652442805,0.08759254117644227,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.8733427991944956,53.08104289201664,40.35279189542345,34.26106789407796,3.945977697643722,raw,36,0.2731453731453731,0.1601093531144663,0.9428571428571428,3.961320140183598,0.7239681393623685,0.0385178994667327,19,5.262023446599154,73
nomic,0.15648161362447074,0.1364088077072916,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.7173961475599595,67.56653053645174,59.319498534575764,44.175868631010765,4.583811185013168,centered,36,0.07969067969067972,0.1671078729937989,0.9714285714285714,4.270910335392458,0.2909250192091523,0.0858983509055891,23,5.36703611283642,72
nomic,0.1218096189524761,0.11597676111303155,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.839783756460304,51.579265973829045,45.65323184961259,35.331498841290575,3.2041351761950425,raw,36,0.05026455026455026,0.1742565101157265,0.9142857142857143,4.093400348571258,0.6900047691875831,0.05772183422221174,23,5.983169046926439,92
openai-3-large,0.17946434517863094,0.14146762604345678,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6633162999260136,71.09010157769598,61.596035573138316,51.53436303082935,4.472831480846267,centered,36,0.09179894179894182,0.19292511143306135,0.9142857142857143,3.9857808213276065,0.2616323028058604,0.07607991216206486,20,5.5300106788382495,71
openai-3-large,0.16309595166738025,0.1299379515829028,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6273950216539395,74.06433643357322,64.3676540387248,53.65864245171682,4.7187062689288215,raw,36,0.04841269841269841,0.16699287803733662,0.8571428571428571,3.964811724045288,0.3683873192097396,0.07649226884755166,20,5.6223062435796525,76
openai-3-small,0.17144760001902862,0.11099581679846743,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6450263171082515,73.65519817680575,63.591611576605686,56.80320211234538,3.976812660494523,centered,36,0.08862433862433869,0.16288330846722965,0.9142857142857143,3.62063507056175,0.27913709853876256,0.06993106492814967,17,5.520040593534212,75
openai-3-small,0.13641977070548503,0.0965530167260613,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6345581053086428,73.44154221411782,64.41770362903412,56.37893493106098,4.3427674552164355,raw,36,0.09715099715099723,0.16394917681698284,0.9142857142857143,3.679682209978996,0.39996266601318,0.06763143338242761,18,5.712237164718911,84
openai-ada-002,0.1730193615907902,0.0885555146878521,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.662146935720111,73.32218627700094,62.93385170314736,54.12965566245804,4.441825552800576,centered,36,0.09694749694749702,0.17112497548143507,0.9142857142857143,3.771627878424976,0.2443663077234981,0.06798818339174179,19,5.444963384036113,71
openai-ada-002,0.1396964939822083,0.11976130975964214,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.8985661750299939,40.84802457648291,35.586224471064035,31.16875867372281,2.435806824939219,raw,36,0.06461131461131463,0.16975923967963777,0.9142857142857143,3.771627878424976,0.8049290348431265,0.020479608567941766,19,5.668607509939974,77
qwen,0.18409970981399557,0.1569187088384498,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6512134952497783,73.12841704616285,63.611426507480054,50.75596911761117,4.815167935545606,centered,36,0.07380952380952382,0.16730296419076546,0.8857142857142857,3.5521796970434663,0.2922941872771709,0.08527860667380034,16,5.581226311561891,75
qwen,0.20220541363398514,0.14511673272391432,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.7290042648084856,64.98069234460796,56.92558269505068,47.53919514896951,4.107120818077611,raw,36,0.03148148148148148,0.16675130126227847,0.8857142857142857,3.327746937212321,0.5688318398420935,0.07619731636715979,15,5.5146050614689495,74
s128,0.12262594548308835,0.1463983469540977,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6735843534020077,74.6255031657088,62.1745481018462,47.925309097303085,5.378169493956788,centered,36,0.06090761090761091,0.1704183045859529,0.9428571428571428,4.0486881131745625,0.3076535851638254,0.09632227155386737,20,5.824786411179125,82
s128,0.1286751343894201,0.1440704691900031,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.7727448393704959,65.11141015622226,52.61279737059317,42.01500013699088,5.377068405174026,raw,36,0.080952380952381,0.17196439314732578,0.9428571428571428,3.9830067804912215,0.6427411212509083,0.049743223085105974,20,5.769997897641164,81
voyage-large-2-instruct,0.34192093620665037,0.2214239967411579,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.6518376010580678,79.01380175977478,62.496420612743236,49.21133178544361,7.215012452384048,centered,36,0.3207557874224539,0.22048501666967882,0.8285714285714286,3.1575507799270457,0.3358315533700402,0.07015716769304027,13,4.840209249177139,56
voyage-large-2-instruct,0.2692900750043607,0.21685442987259065,synthetic/B5_nested_complexity/baseline05,Baseline 5: Nested Complexity - Burnout Recovery Within Team Crisis,0.8567745625794653,49.33254728146197,41.3384034359344,31.588476206356503,4.078807732634728,raw,36,0.20932955932955935,0.18622199730169336,0.8,3.2006513072670852,0.7545861896239701,0.033827822771280686,14,5.068213825312617,59
bge-m3,0.3556012614836144,0.11563739697931795,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7827126030782496,59.30281915930109,53.00435472908895,39.77152136380001,4.990111474068035,centered,18,0.3434195434195434,0.19724157393059122,0.8823529411764706,3.1552215288450847,0.26695058895491686,0.05379943744435752,10,4.427125233982821,33
bge-m3,0.2846761082055199,0.10180242020199992,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7915073394066703,59.06169517424712,52.07754141014935,38.63732514787784,5.206346078236938,raw,18,0.36393236393236383,0.203923504621978,0.8823529411764706,3.086048612298611,0.5204908542601017,0.0367646836804683,10,4.435085961121527,33
cohere-v3,0.14686489980607625,0.06900758531180863,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6736391394528601,69.50684006028126,63.735473914870774,57.09356562523623,4.005865140437416,centered,18,0.2078958078958079,0.20908254215525648,0.8823529411764706,3.149673447170871,0.2718567060933612,0.0824328475530316,11,5.178615850436967,49
cohere-v3,0.1541478129713424,0.08845302851684902,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6914383077507894,69.55064485840123,62.38865647700725,56.47552785187106,4.324459558647494,raw,18,0.1772079772079772,0.21806699763303145,1.0,3.149673447170871,0.47750610742916666,0.0695120671378908,11,5.239532233372652,53
e5-finetuned-v6,0.15388924800689507,0.08962033495670184,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6921099011482782,69.31126112432365,62.46726197037759,53.657529870254145,4.0837170939627505,centered,18,0.261986161986162,0.21249093425648227,0.9411764705882353,3.6143694458665583,0.2022545762482705,0.04128993636305889,14,5.275226828526771,61
e5-finetuned-v6,0.12617970265029088,0.0943433347004976,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.8709576475106807,46.10745962197949,41.39174067780965,35.029144274649695,2.8416343148467753,raw,18,0.17903947903947906,0.22254472479413215,0.9411764705882353,3.683542362413032,0.7460743176423127,0.02667885772732175,14,5.447649893964987,62
google,0.18273882979765332,0.11817249642104335,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6749360287820045,71.11463796809707,62.87817268554583,52.256320363391076,5.597300910055722,centered,18,0.1308099308099308,0.22822575398140282,0.7647058823529411,2.61580453192871,0.20589351850311413,0.06736025234298634,8,5.083232708670744,49
google,0.15457875457875458,0.1200688795862911,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.8185682910759886,54.06533731784258,47.90874455462341,40.27193533709171,3.9746447477278406,raw,18,0.11387871387871387,0.2296027020506011,0.8235294117647058,3.6143694458665583,0.6182960341420602,0.04112573267731251,14,5.182112332824538,50
jina-v3,0.22012105541517307,0.14622400839778693,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6922198308883145,72.79284834499184,59.345111091816015,49.69012748774551,6.9599793397716425,centered,18,0.144973544973545,0.2190976816633091,1.0,3.4138338639548453,0.27290269755920316,0.06479491676453995,13,5.123012308240197,50
jina-v3,0.13848112671642085,0.13790831937407708,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.625829120212918,76.98255962029346,65.71848234892275,56.52354566342879,6.728706455106922,raw,18,0.08888888888888888,0.2298052599840567,0.9411764705882353,3.572431251303364,0.39502367078423556,0.11479763635077046,13,5.601150113293948,63
mistral-embed,0.2530019000607236,0.15222032064992674,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7274438023105945,66.76955877422043,59.68441705468101,54.17832441707552,3.67721103100452,centered,18,0.22482702482702488,0.21375197316130187,0.8823529411764706,3.50325833475689,0.21294055212505938,0.05803695199365146,13,4.730506160932547,40
mistral-embed,0.19277976925035753,0.11498307911816051,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.8850885141744326,45.020726956321475,39.31489085496835,35.21691813476443,2.774679015648032,raw,18,0.12551892551892552,0.22633771172404163,1.0,3.50325833475689,0.7178457736179745,0.029293249224805428,13,4.963304674569412,47
nomic,0.13665158371040725,0.06378157080200461,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7350325010800051,65.31041083097152,56.90931584215069,46.17143955904055,4.540456202565054,centered,18,0.11322751322751322,0.22777379240894138,0.8823529411764706,3.725480556977669,0.2608785139813092,0.05929437575497876,14,5.236072550850139,58
nomic,0.07731092436974789,0.08990309427309652,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.8368311914791551,53.66652395797664,45.92414848099868,37.381458782197306,4.103754308793886,raw,18,0.1302808302808303,0.22705871429927735,0.9411764705882353,3.7946534735227004,0.6599189879592471,0.06330286573356593,15,5.6974994395489444,64
openai-3-large,0.17013574660633485,0.09912182986332474,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7067313162687828,66.54706004707934,59.167333498587894,52.17835141784692,4.047235365912938,centered,18,0.11758241758241758,0.22819103397333898,0.8823529411764706,3.5032583347568895,0.21437915260238627,0.07435622938964984,13,5.197970554906078,48
openai-3-large,0.24220877162053636,0.13009458205501234,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6625010729868888,72.99394932790717,63.057102086070884,55.97024590351368,4.720169591366694,raw,18,0.15368335368335376,0.21853739754010457,0.8823529411764706,3.392147223647221,0.3174967001327704,0.06944292382057916,12,4.933970468582548,46
openai-3-small,0.219972184678067,0.13043918864424156,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6754889701494506,70.1564172873394,61.776776320838145,54.643403518092995,3.995631102495159,centered,18,0.22678062678062683,0.2043509178510525,1.0,3.3502090290825848,0.24129865519891236,0.0620337041007077,12,5.0342081818124464,46
openai-3-small,0.25007541478129713,0.14608748876350972,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6522431031382072,74.74430519878376,63.682755396932194,55.97962264687647,4.687922351436672,raw,18,0.19812779812779813,0.20988230274090253,1.0,3.3502090290825848,0.3656332822200366,0.06354022464215363,12,4.745606515619762,41
openai-ada-002,0.193081428375546,0.15109440485298156,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.7051470560595259,68.38051062264502,60.09456559077904,54.80738579351074,3.7084167186843184,centered,18,0.20732600732600737,0.21989668680203323,1.0,3.5304930567387265,0.21581827831422556,0.06412884801370802,13,4.952105439365453,44
openai-ada-002,0.19715578539107947,0.07484811885651196,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.906196650062476,40.09032953805055,34.74232018127071,31.754774058561974,2.183488113108847,raw,18,0.14985754985754987,0.2200256077811013,0.9411764705882353,3.572431251303364,0.7920337711522507,0.017452392449903775,13,5.138467603301079,52
qwen,0.151519069166128,0.10555307036323235,synthetic/B6_outcome_ambiguity/baseline06,Baseline 6: Explicit Transformation - Anxiety to Calm,0.6868608202648374,70.46422494301379,62.315978237785295,52.69572436443036,5.082266160759221,centered,18,0.20260480260480263,0.22124588104283222,0.9411764705882353,3.1971597234068363,0.2478294618716949,0.054835819597439155,12,5.105728555793167,50
